order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD166470,ID0026680057,2019-09-13,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,99.64,-37.8112053,144.940065,5,5410.14,Spring,True,0.6373,excelente! celular en perfecto estado. todo me ha funcionado bien.,False
ORD438989,ID1560149536,2019-12-08,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880,92.59,-37.8162664,144.938526,10,3584.59,Summer,True,0.8511,i needed a candle for my schooling so i decided to look into this and read some reviews. after reading the reviews i decided on this candle and it is perfect compared to my other tablet.,False
ORD155601,ID6167344527,2019-05-22,thompson,"[('Candle Inferno', 2), ('iStream', 1), ('pearTV', 1)]",7320,63.48,-37.814620700000006,144.9691071,5,7017.48,Autumn,True,0.4441,it was only forty-nine bucks - - how can anyone complain too much? it's fine. it's adequate. no problems. smallish screen. the missus uses it to sit on the couch and look at her facebook. she says it's okay.,False
ORD311211,ID0266739860,2019-05-09,Bakers,"[('Candle Inferno', 2), ('iStream', 2), ('pearTV', 1), ('Toshika 750', 1)]",11790,67.16,-37.8233572,144.9891071,25,8909.66,Autumn,False,1.5818,😀 at least i have a working phone...a bit smaller than my previous phone...oddly slower too...but everything synced and works great so overall i'm pleased.,True
ORD125575,ID0299027313,2019-07-04,Bakers,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",13400,56.16,145.0101121,-37.8006985,25,10106.16,Winter,False,1.6685,not satisfied at all the phone did not hold charge and they were only going to give a refund $30 in the cost of the battery. i had to personally buy the battery out of pocket at$110.00. not satisfied at all.,False
ORD099727,ID3146808076,2019-06-19,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",24640,61.59,-37.8125341,144.9878982,10,22237.59,Winter,True,0.7041,the camera is not good as a olivia it gets hot easly. the camera is not good as a olivia. its china version.,False
ORD302863,ID0589708331,2019-12-26,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",10610,99.18,-37.82086500000001,144.9548784,5,10178.68,Summer,True,1.1416,four stars nice phone.,True
ORD344325,ID0560989015,2019-06-16,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",16400,63.72,-37.8203031,144.94651230000005,25,12363.72,Winter,False,0.8507,"best phone on the market in my opinion, this is the best phone on the market. windows phone 8 is an absolute joy to use and this hardware is perfect for it. can't recommend it enough.",False
ORD447259,ID0575434492,2019-01-05,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,62.17,-37.8188549,144.9818575,5,2950.17,Summer,False,1.0826,horrible phone i have received i phone 6s today which is just joke! at first phone getting restarted itself and it happening continuously! the screen is not working! it has a lot of scratches! it’s totally worthless . it has smells which is melted and repaired screen! i am so disappointed!,False
ORD379405,ID4418536073,2019-08-10,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,56.77,-37.8020917,144.9635144,0,4461.77,winter,False,1.8653,"el producto no llego en tiempo y forma no llego en el tiempo estipulado y me tube que regresar a mi pais sin el celular, y aun sigo esperando el reembolso",False
ORD428034,ID0103299675,2019-11-24,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Thunder line', 2), ('iStream', 2)]",26880,85.26,-37.8161124,144.9624868,15,6654.63,Spring,True,0.6799,this is useless. i have tried to calibrate it to my smart home. pointless.,False
ORD346671,ID0294622624,2019-10-10,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('Alcon 10', 1)]",25890,98.55,-37.8189423,144.9646229,25,19516.05,Spring,True,0.4351,worked amazing wife loved the phone worked amazing,True
ORD361025,ID4297530215,2019-02-02,Nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580,81.01,-37.8057277,144.9772357,25,516.01,Summer,False,1.5838,five stars great just the way it said it will be.i love toshika products.,True
ORD072004,ID0092156522,2019-04-10,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",17380,63.92,-37.8192749,144.96502980000002,0,17443.92,Autumn,False,0.8742,works perfectly well my son love it. thank you,True
ORD005384,ID0289602608,2019-09-10,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",33400,74.72,-37.8096265,144.9513209,15,4778.81,Spring,False,0.5048,"i love it! i love it !!! camara is awesome. arrived on time ,exactly what it wanted ,slipped my sim card and boom ready to go",True
ORD300471,ID2207661092,2019-22-05,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('iAssist Line', 1)]",2805,81.59,-37.8018117,144.9456606,25,2185.34,Autumn,True,1.2154,five stars good phone cheap price i use it overseas never had a problem,True
ORD398480,ID0267319278,2019-08-04,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",17720,75.39,-37.823141,144.9707969,10,16023.39,Winter,True,0.5178,"five stars great, love it!",True
ORD479135,ID6167289294,2019-12-02,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",21040,80.18,-37.8094813,144.96378269999997,5,20068.18,Summer,True,0.4084,"lcd screens does not last long screen went purple and then black, the replacement cost to replace lcd screen was almost the cost of the phone",False
ORD258978,ID4787373518,2019-09-05,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 2)]",8930,79.52,-37.8094882,144.9637279,0,9009.52,spring,False,1.1357,"five stars great display, good battery life",True
ORD269041,ID6167254926,2019-03-17,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",35075,75.84,-37.8171243,144.9681884,10,12270.84,Autumn,True,0.2029,"olivia universe note8 awesome phone with a lot of creative features. it's easy to use, sounds great and takes amazing photos. you can also write texts, crop and animated photos with the stylus.",True
ORD396768,ID0267349632,2019-04-02,bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",20555,78.05,-37.8230779,144.9767343,5,19605.3,Autumn,True,0.805,four stars wonderful product family member have this phone and she loves it.,True
ORD492128,ID0289602822,2019-07-27,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1)]",2610,62.09,-37.8121539,144.94880769999997,5,2541.59,Winter,False,0.1635,love the phone i needed a phone that was locked for tmobile. it was just as it was described. it was brand new right out of the box. the only problem with was the wall charger didn't work at all.,True
ORD166848,ID0594172793,2019-03-13,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 2)]",27250,61.92,-37.8157963,144.9664983,5,25949.42,Autumn,False,0.4112,great phone had this phone for a little over a month. it is easy to use and has so many little extras. camera is great and i've had no problems with the phone,True
ORD269818,ID0443274304,2019-07-06,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,80.35,-37.8220421,145.00323930000005,15,6676.35,Winter,True,1.5146,"love this phone love this phone. the 5.5 screen size is perfect for me. phone had some typical toshika bloatware, but i was able to delete some but not all. works perfect on t-mobile network. no issues with voice, text or data.",True
ORD372854,ID0660546021,2019-16-07,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",16770,75.35,-37.8120034,144.9908827,0,16845.35,Winter,True,0.443,"great choice to buy! very high speed phone, amazing features, great for professional or personal lifestyle without having to worry about a charge on your phone",True
ORD401973,ID6209089622,2019-06-21,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",35900,73.86,-37.8187113,144.9167717,5,34178.86,Winter,False,2.7478,four stars phone works well,True
ORD411293,ID5002592919,2019-10-19,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,75.19,-37.8122134,144.9519126,10,12540.19,Spring,False,0.429,five stars i love it!!,True
ORD425371,ID0370241633,2019-05-11,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",12720,71.72,-37.7993191,144.97025259999995,0,12791.72,Autumn,False,2.1466,i'm very glad amazing,True
ORD104530,ID6167236696,2019-05-23,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2)]",10730,65.98,-37.8128193,144.96084950000005,0,6875.98,Autumn,False,0.9994,five stars great,True
ORD442145,ID6167417885,2019-12-02,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Thunder line', 1)]",11940,93.35,-37.8164835,144.9558359,25,9048.35,Summer,True,0.8799,"new to smart phone. i love the quality of tv programs ... new to smart phone. i love the quality of tv programs picture. some of the olivia app features are not available, so really not sure why they were pre-loaded.",False
ORD186520,ID0710001474,2019-07-05,Thompson,"[('iStream', 2), ('Lucent 330S', 2)]",2760,78.29,-37.81399320000001,144.9361387,15,2424.29,spring,True,0.9724,the phone works well great phone,True
ORD170118,ID3163996210,2019-01-31,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,79.48,-37.802502200000006,144.95714019999997,0,1734.48,Summer,True,1.4375,excellent! excellent device! fast lte connection :),True
ORD069441,ID0310944920,2019-07-24,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('Toshika 750', 2)]",11240,64.39,-37.80422,145.0024501,5,10742.39,Winter,False,0.9036,"so happy with my purchase was nervous about buying refurbished but ill never pay full price again. it just doesn't make sense, the value isn't there. so happy with my purchase.",True
ORD056481,ID2279153644,2019-05-06,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 1)]",20745,78.42,-37.8128105,144.9736625,5,18267.67,Autumn,True,0.7385,sd card did not function i went through a lot of extra trouble to get a refurbished new note 3 huge fan of the phone but i'm giving a 3 because for a refurbished phone it won't even read a micro sd card at all its missing a pin connecter,True
ORD234201,ID0634779299,2019-08-05,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Universe Note', 1)]",16930,77.42,-37.8135093,144.9378039,15,14467.92,Winter,True,0.8201,"value, great camera very happy with this phone. my only complaint is the fingerprint can be a little ""touchy"" tho face recognition works amazing!! ver good value compared to olivia",True
ORD494699,ID4315827372,2019-01-24,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",27160,94.59,-37.8193026,144.99902269999995,5,15228.09,Summer,True,1.0883,great smart phone i have owned several smart phones in the past one of those phones being the xp lumia 520 and i have to say this phone is a lot faster than the 520 and works way better,True
ORD410922,ID0246439432,2019-10-14,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Universe Note', 2)]",10310,104.93,-37.8099875,144.97152649999995,5,9899.43,Spring,True,1.9988,very good. l bought for my son and he like ... very good.l bought for my son and he like it.,True
ORD055356,ID2189145388,2019-06-23,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810,75.8,-37.8117008,144.9563112,25,6683.3,Winter,True,0.82,"nice photos i really like the pictures, especially in low light. the phone does all that they said it would. love it!",True
ORD021874,ID6167489437,2019-08-11,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",21310,77.66,144.95931159999995,-37.81209000000001,10,19256.66,Winter,True,1.0786,great product performs as promised. what more is there to say?,True
ORD330969,ID0781083956,2019-04-09,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",11230,83.85,-37.823017,145.014163,15,12270.84,Autumn,True,2.2073,value for your money bought two a these phones and the camera is awesome and the phone runs smoothly and battery life is great. i would definitely recommend buying.,True
ORD024875,ID0585436566,2019-09-12,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,103.58,-37.8055262,144.98498899999996,10,8932.58,Spring,True,0.851,the performance is excellent. these three points are the most important for ... in summary phone arrived on time with the original seal intact. the performance is excellent. these three points are the most important for me. five stars well done ngp store usa.,True
ORD305876,ID0224761617,2019-04-09,Bakers,"[('Thunder line', 1), ('Universe Note', 1)]",5630,64.0,144.9924968,-37.8072243,0,5694.0,Autumn,False,0.3912,"five stars great phone, cheaper than i would have paid through my carrier.",True
ORD046841,ID0493873679,2019-09-26,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,72.89,-37.80023,145.01371880000005,10,20254.43,Spring,False,1.9559,"does not work this phone does not work with a t-mobile sim card even though it says on the box it is for t-mobile. i wasted an hour at the t-mobile store. the sweet kid who put it together gave it his best... wasted an hour of his time too. oh, and the instructions are written in tiny, blurry, print.",False
ORD306527,ID4698484053,2019-04-16,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('iStream', 2), ('Thunder line', 2)]",23790,81.46,-37.8028881,145.0029594,25,17923.96,Autumn,True,1.0431,five stars love the phone; can't beat it.,True
ORD308301,ID0575434395,2019-08-07,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1), ('Alcon 10', 2)]",25035,80.52,-37.8202215,144.98516730000003,25,18856.77,Winter,False,1.3851,"i'm very happy with this phone i'm very happy with this phone! the most efficient android i've had so far, without having to spend ridiculous alcon money.",True
ORD120900,ID4637139139,2019-02-02,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",17580,69.12,144.9473196,-37.8087999,0,17649.12,Summer,False,0.4317,"fast, reliable and easy delivery i have no challenges thus far.",True
ORD111070,ID0030240834,2019-11-01,nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2), ('pearTV', 1)]",13110,67.12,-37.80081660000001,144.9576,5,12521.62,Spring,False,1.6124,international model does not work in usa international model does not work in usa (with google fi service) ! !,False
ORD498975,ID5727168157,2019-06-21,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 2)]",17830,66.26,-37.8245027,144.9798358,10,16113.26,Winter,False,1.1182,awesome unlocked as stated no issues this far works very well love the camera and the resolution.,True
ORD285606,ID2189273815,2019-12-31,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,70.71,-37.8193009,144.96111100000005,15,11528.71,Summer,False,1.0465,"excellent excellent device, not expensive.",True
ORD086553,ID0767718637,2019-05-07,Nickolson,"[('pearTV', 1), ('Universe Note', 1)]",9760,68.25,-37.8033152,144.9715926,10,8852.25,Autumn,True,1.7104,"had it for about a month and the screen keeps ... had it for about a month and the screen keeps locking up and switches to different apps at random times,it was a wast of money.",False
ORD156906,ID0282825744,2019-06-12,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",28380,80.47,-37.8024255,144.95339199999995,10,25622.47,Winter,True,1.2691,"four stars so far so good, haven't had a problem with it.",True
ORD471637,ID0127715043,2019-02-21,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 2), ('iStream', 2)]",19820,87.59,-37.79997589999999,145.00857340000005,5,18916.59,Summer,True,1.619,one star i couldn't used because it is with closed bands,False
ORD429840,ID0035354783,2019-06-05,nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Universe Note', 2)]",18300,76.01,-37.8079709,144.9518889,25,13801.01,Winter,True,0.6736,best value for your money! i fully recommend this phone! i tested it and surpassed my expectations.,True
ORD338947,ID0579499378,2019-03-17,Thompson,"[('Universe Note', 2), ('Thunder line', 2)]",11260,61.96,-37.81447100000001,144.9496471,25,8506.96,Autumn,False,0.3024,great tablet fast screen good size never gives me problem,False
ORD261171,ID0257506568,2019-08-23,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,68.96,-37.7998004,144.9635101,5,6633.46,Winter,True,2.0358,"very disappointed. very disapointed. phone arrived with damaged microphone. now i have to mail it back, wait for them to get it, wait for a refund, and then reorder. very disappointed.",False
ORD380315,ID4716795139,2019-12-05,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('iStream', 1)]",15400,57.7,-37.81900200000001,144.9528299,5,14687.7,Summer,False,0.8677,"came with scuffed up and scratched screen advertisement said completely new screen and no cosmetic defects, but screen is scratched, and i'll have to return this phone. this is extremely inconvenient as i have no phone without this.",False
ORD267518,ID0583473687,2019-09-18,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",7015,74.72,-37.8054782,144.9975185,15,6037.47,Spring,False,0.5416,works great. had a defective usb cable but they took ... works great. had a defective usb cable but they took care of it no porblem.,True
ORD047491,ID1496842667,2019-03-03,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 1), ('iStream', 1)]",24790,69.86,-37.8252737,144.9886194,15,21141.36,Autumn,True,1.7973,"it's fun to imagine the household management options ...some info questions baffle iassist, but other options are cool - esp. music-related ...",True
ORD408836,ID0306383398,2019-07-21,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,65.56,-37.8058946,144.9413997,15,4778.81,Winter,False,0.9044,five stars perfect,True
ORD335838,ID0107167064,2019-03-29,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,77.85,-37.8206671,144.9660763,25,14717.85,Autumn,True,0.3828,perfect good price and works great. thanks.,True
ORD394539,ID0746909539,2019-12-03,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,85.02,145.0150229,-37.8212466,0,10260.02,Summer,False,2.1442,"dana, ky arrived quickly after i ordered it and i love it:)",True
ORD496882,ID0582563607,2019-02-11,Nickolson,"[('iStream', 1), ('pearTV', 1), ('Thunder line', 2)]",10820,59.08,-37.8218974,144.9777275,0,10879.08,Summer,False,0.8075,phone doesn't work the phone doesn't work how i returned it,False
ORD442009,ID6167266620,2019-09-20,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",16305,79.29,-37.80975640000001,144.9637961,15,13938.54,Spring,False,0.1635,great phone! the best of everything. wow; what a phone! i also have an htc one and this is superior in so many ways.,True
ORD466092,ID0746918007,2019-05-04,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 2)]",6710,81.02,-37.824511,144.9828365,15,5784.52,Autumn,True,1.3411,"great phone for the price. this phone is great. i read and watched a lot of reviews before i decided to purchase this device, and i love it. it is a handfull, but i wanted a bigger screen.",True
ORD157705,ID2189145384,2019-06-05,Thompson,"[('iStream', 1), ('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",12005,75.99,-37.8127376,144.95678869999998,5,11480.74,Winter,True,0.8548,five stars great phone. no complaints as of yet. upgraded from droid maxx.,True
ORD143310,ID2383218753,2019-08-25,Thompson,"[('iStream', 2), ('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",30510,70.39,-37.8004996,144.9603771,10,27529.39,Winter,False,1.7906,i like the looks better than the original thunder.  i moved my old thunder to the basement family room. nice sound.,True
ORD373941,ID6167344364,2019-10-15,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 1)]",22170,99.09,-37.81481289999999,144.9688716,0,22269.09,autumn,True,0.4252,good smartphone great price for product quality.,True
ORD453082,ID1900213537,2019-07-29,Thompson,"[('pearTV', 1), ('iAssist Line', 2)]",10760,80.75,-37.8052587,144.9615481,0,10840.75,Winter,True,0.357,"i am quite satisfied with this purchase i am quite satisfied with this purchase, before making the purchase i was afraid of the authenticity of the phone, it was worth taking the risk. the phone works perfectly and arrived without any defect.",True
ORD437304,ID2189398730,2019-03-25,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",17530,80.37,144.97536609999997,-37.81074260000001,10,15857.37,Autumn,True,1.0127,i am extremely pleased. fast. efficient. reliable.,True
ORD091942,ID0128874985,2019-09-11,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2)]",6930,105.08,-37.8006458,145.0012261,5,19447.08,Spring,True,1.1667,"recommend i love it, the best smartphone arrived perfectly",True
ORD071258,ID0634786460,2019-05-08,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,64.84,-37.8142745,144.9389804,15,9712.34,Autumn,True,0.7333,"the item looks as new we doubt about refurbished product, but i feel this was a good choice, the item come with not original accesories, but come totally functional, with front and rear of 100%, quality, thanks good item",True
ORD431969,ID2834982476,2019-12-15,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('pearTV', 2)]",30670,102.75,-37.81242020000001,145.01503119999995,0,30772.75,Summer,True,1.762,good quality for the price best phone for pictures and storage for the price. fabulous battery life.,True
ORD001831,ID3313210939,2019-08-05,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2), ('Universe Note', 2)]",10730,49.68,-37.8188827,144.9654991,0,10779.68,Autumn,False,0.3577,not easy to setup. everything is apps which you must memorize the directions. need to take a course to use. not user friendly.,False
ORD329636,ID3114182130,2019-03-21,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 2)]",5050,80.7,-37.8109799,144.96377990000005,15,4373.2,Autumn,True,0.988,it is worth the money. great for playing and good for the sound quality.,True
ORD239485,ID0576860570,2019-07-27,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,81.57,-37.8244161,144.9891642,25,2669.07,Winter,True,1.6916,"this is my second thunder, i have the line but the speaker is weak so i purchased this and for listening to music the speaker is great.",True
ORD255762,ID0370751779,2019-18-10,Bakers,"[('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",9475,61.18,-37.81560220000001,144.9880167,10,8588.68,Spring,False,0.89,does not work with sprint!! this phone does not work on sprint! tried to activate over the phone and in store! will not work! even tried with new and old swim cards! don’t get tricked!,False
ORD352159,ID0030942993,2019-10-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 2)]",9140,76.92,-37.8081466,144.95155,15,7845.92,Spring,False,0.6397,five stars excellent mobile & on time delivery,True
ORD342576,ID0253027650,2019-04-11,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2600,82.06,-37.8240328,144.9439381,10,2422.06,Spring,True,1.2941,great inexpensive phone. bought for my son to replace his old flip phone. very inexpensive while providing him with a full keyboard making texting a little easier.,True
ORD244099,ID6167230992,2019-04-12,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",26970,79.49,-37.8185145,144.9540726,15,23003.99,Autumn,True,0.8956,bought this for my daughter. it is inexpensive and user friendly. i use it all the time while she's at school.,True
ORD273904,ID6167359493,2019-06-14,Nickolson,"[('iStream', 2), ('Thunder line', 2)]",4660,49.3,-37.810853,144.9730038,25,3544.3,Winter,False,0.9137,"not compatible with verizon it says it's verizon wireless compatible, but it's not. verizon technical support said they would be unable to activate it. only works with ""alltel"" plans.",False
ORD256566,ID1462399059,2019-06-18,Bakers,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2)]",25100,73.47,-37.8200279,145.015796,5,23918.47,Winter,False,2.1254,"came with no accessories it looks new and is working, but did not come with anything except the phone, not the key to put in a sim card, cord or charger. wish i had known that so could have ordered them at the same time and not had to wait to use it.",True
ORD215896,ID3067843937,2019-06-10,Bakers,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,62.79,-37.8006565,145.00315930000005,15,13535.29,Winter,True,1.2518,"no personal space it has 8 gb of storage and over 7 gb are used by the phone. cool, i needed those 15 apps i've literally never opened but can't delete way more than the photos of my newborn son. the phone will get you by, but you can't keep anything on it.",False
ORD200983,ID6207022860,2019-10-21,nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",12120,104.12,-37.8099277,144.9704756,0,12224.12,Spring,True,0.9682,很好 nice,True
ORD444989,ID0686217257,2019-08-13,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 1)]",24940,62.14,-37.80739420000001,144.9986816,15,7771.64,Winter,False,0.4194,the poor mans alcon! great phone! does everything i need and so much more that i can't even figure it all out after 3 weeks.,True
ORD179510,ID0202520397,2019-09-26,Thompson,"[('iStream', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",26970,111.78,-37.802525,144.9270871,25,20339.28,Spring,True,0.9505,well well,True
ORD151805,ID0702451486,2019-09-06,Thompson,"[('iStream', 1), ('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2)]",24120,78.12,-37.8049728,144.9480033,15,20580.12,Spring,True,0.8611,"really good phone, but is hard to multitask because the ... really good phone, but is hard to multitask because the processor is not as fast as today's top of the line phones",True
ORD293183,ID4821906158,2019-06-04,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",5540,84.94,-37.801472,144.96908369999997,15,4793.94,Winter,True,1.9065,grandkids each got one and they love it. step up from original candle.,True
ORD493499,ID4733727875,2019-06-05,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2)]",5840,77.05,144.9492254,-37.8043977,0,5917.05,Winter,True,0.9405,five stars perfect condition,True
ORD222777,ID0746917824,2019-06-10,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,80.51,-37.8245088,144.9829143,0,12170.51,Winter,True,1.3469,10/10 for the phone phone is just like brand new and in perfect condition but it doesn’t come with original charger or headphones. overall the phone is amazing.,True
ORD042851,ID5172636086,2019-05-23,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",9870,78.28,-37.8108545,144.9995943,25,20283.28,Autumn,True,0.3954,"bang for the buck pretty good cellphone for the price. big screen, good ram and storage space. it came with a case and a 128g micro sd for free.",True
ORD271890,ID1960504466,2019-19-04,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6930,64.99,-37.8186852,144.9535365,5,6648.49,Autumn,False,0.8783,amazing phonr looks and works like brand new!!!!!,True
ORD226788,ID0588194489,2019-06-10,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",9670,47.85,-37.8141716,144.9732159,10,8750.85,Winter,False,0.5885,disappointed in phone disappointed in phone. cast and screen mirror does not work. speaker quality not so good. was really looking forward to having a toshika,False
ORD097456,ID0711331337,2019-07-25,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('pearTV', 1)]",8765,79.92,-37.80646,144.95706059999995,25,7128.03,Winter,True,1.1183,"my mother, husband, and daughter all enjoy using inferno. it's a great way to stay preoccupied.",True
ORD071020,ID6197211484,2019-06-25,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",35075,67.53,-37.81482800000001,144.932784,15,29881.28,Winter,False,1.2789,it had a big dent on the back the alcon was ok it had a new battery so that was good,True
ORD420552,ID0628182701,2019-22-10,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 1)]",10995,57.19,-37.8141649,144.9497383,5,10502.44,Spring,False,0.2875,"confusing and difficult so the phone is ok but everything is so weird it feels like a very messy lay out and so much on it is written in a different language, it took forever to customise this phone and it's still confusing.",False
ORD152410,ID0107156509,2019-07-29,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,79.27,-37.825168100000006,144.9787107,15,6794.27,Winter,True,1.0882,great olivia phone. excellent phone just needs longer battery life.,True
ORD437613,ID2481930615,2019-07-12,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('iStream', 2)]",8060,60.59,-37.8094666,144.9992353,5,7717.59,Winter,True,0.82,one star was sent completely non functioning phone. microphone does not work.,False
ORD318237,ID0582800631,2019-03-06,Nickolson,"[('iAssist Line', 2), ('iStream', 2)]",4750,47.1,-37.8181804,144.9758986,25,3609.6,Autumn,False,0.8611,bad $68，a little expensive. and the word is very little. windows 8 is not convinient.,False
