order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD162224,ID0130015101,2019-06-30,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Universe Note', 2), ('Toshika 750', 2)]",,73.88,-37.8155496,144.9679983,5,,Winter,True,0.3655,"but the product it's good. the delivery time was very slow, but the product it's good.",1.0
ORD352533,ID2114973864,2019-07-17,Bakers,"[('iStream', 2), ('Universe Note', 2), ('Thunder line', 2)]",11560.0,70.92,-37.8253708,144.9892856,10,10474.92,Winter,False,1.7896,"super scratched, but phone was great! the actual phone was awesome. description of mine was not accurate at all.",1.0
ORD436193,ID3094966840,2019-03-22,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810.0,79.91,-37.80332979999999,144.9480135,5,8449.41,Autumn,True,1.0434,"great device for the price. good looking screen, quick and efficient. digico app store isn't that bad either",1.0
ORD160042,ID1560149473,2019-04-16,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360.0,51.24,-37.8157195,144.9371449,0,9411.24,Autumn,False,0.9363,junk please stay away from this phone. the voice quality is horrible and tracfone net10 are useless to help you if you have a problem.,0.0
ORD368840,ID2383211231,2019-06-08,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Candle Inferno', 1)]",5180.0,60.36,-37.8154987,144.9665069,25,3945.36,Winter,True,0.4364,"hi, this cellphone come to me today in brazil ... hi, this cellphone come to me today in brazil and is blocked, and you say this is a gsm unlocked, i want to use a brazilian gsm and cant.",
ORD226889,ID1560149466,2019-07-18,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",23445.0,63.22,-37.8152021,144.9368419,5,22335.97,Winter,True,0.9424,. my phone has dust on the camera lens. i can nota traje a picture,0.0
ORD046023,ID0355818807,2019-08-21,Bakers,"[('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",11725.0,47.92,-37.8102664,144.9977363,25,8841.67,Winter,False,0.2223,not worth it! wasn't worth a cap from the start!,0.0
ORD062782,ID4716795379,2019-04-12,Thompson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,67.13,-37.8187852,144.9535325,25,6659.63,Autumn,False,0.8866,"great phone great phone still, but i'm a nerd.",1.0
ORD316369,ID0107172365,2019-02-11,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",,76.12,-37.8217001,144.9629449,10,,Summer,True,0.676,the phone was crap. there was something wrong with the sim card ... the phone was crap. there was something wrong with the sim card reader and 4 times a day i had to restart the phone so it could work. in middle of a phone call it would shut the phone off saying no sim card. i won't buy from them again.,0.0
ORD071899,ID0777828239,2019-08-13,,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 1)]",13360.0,64.57,-37.8040767,144.95916709999997,10,12088.57,Winter,True,1.431,"super slippery sorry, this video is unsupported on this browser.  it slips on every surface. you might break it very soon if you don't give it extreme caution, or use a case. camera not works fine. depth map gets messy when picture is complicated - even when you take picture of tree. wifi constantly disconnecting.",0.0
ORD011383,ID2180785571,2019-09-13,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040.0,79.71,-37.818411,144.9565684,10,2815.71,Spring,False,1.0516,"very productive device. my wife loves everything about this phone, great battery, awesome screen, exceptional utilities. she really loves the calendar and camera.",1.0
ORD209748,ID0844482569,2019-12-11,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180.0,72.72,-37.82072470000001,144.94867549999995,10,4734.72,Summer,False,0.9073,five stars i would recommend a refurbished phone. mine came in excellent condition,1.0
ORD154806,ID1521014720,2019-06-09,Bakers,"[('Thunder line', 1), ('Alcon 10', 1), ('iStream', 2), ('iAssist Line', 2)]",15880.0,52.07,-37.801219,144.9929618,0,15932.07,Winter,False,0.9972,"i have always gone to buy a candle because i like the books and th games available. but i found them very unpredictable and unreliable. the color burns futon screen, then the screens starts jumping. as a result i have purchased 8 over the years. not sure if want to go through that for the 9th time!",0.0
ORD214356,ID3106293378,2019-06-04,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600.0,81.65,-37.8067131,144.9326503,5,4451.65,Winter,True,1.4311,just got it 2 weeks ago i like it way better then my s5 if this one ... just got it 2 weeks ago i like it way better then my s5 if this one breaks i will probably buy this one again from them,1.0
ORD136793,ID0663497790,2019-01-30,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 1)]",18440.0,72.58,-37.8155797,144.9736,0,18512.58,Summer,False,0.4893,"great phone great phone, awesome features, amazing battery life.",
ORD072804,ID0294628634,2019-05-25,,"[('Universe Note', 2), ('Thunder line', 1), ('pearTV', 2)]",21700.0,76.95,-37.8173738,144.9703856,10,19606.95,Autumn,True,0.1545,five stars the best android phone now.,1.0
ORD491007,ID0287629356,2019-07-09,,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090.0,61.37,-37.8036382,144.9522092,25,1628.87,Winter,True,1.1027,poor reception bought this phone for texting & talking. reception for talking breaks in and out. wasted $50 since best buy charges $45 to restock.,0.0
ORD080161,ID0245493797,2019-10-13,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 1)]",12005.0,107.62,-37.8019436,144.95971,15,10311.87,Spring,True,1.6317,fast delivery phone is perfect. i love love it. fast delivery . phone works perfectly,1.0
ORD470854,ID1594632490,2019-11-29,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 2), ('Thunder line', 2)]",26730.0,76.73,-37.8202758,144.97896210000005,10,24133.73,Spring,False,0.8484,"excellent phone for low price this phone was great, i have some problems in the beginning but with the time you get practice with the system",1.0
ORD411952,ID3555805915,2019-06-07,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,63.05,-37.8050924,144.9369674,25,8133.05,Winter,True,1.2253,buyer beware the back came off had to get it replaced,0.0
ORD370039,ID0775942584,2019-06-25,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,68.58,-37.8054164,144.9615204,15,3812.83,Winter,False,1.506,it's working in south africa. thank you so much its working in south africa its unlocked thank you seller very much.,1.0
ORD192586,ID0579380269,2019-07-23,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,72.17,-37.8204191,144.926592,25,4294.67,Winter,False,1.9965,first time using iassist and so far i love it.,1.0
ORD187307,ID3146808075,2019-05-17,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780.0,78.1,-37.8126884,144.9878742,0,6858.1,Autumn,True,0.7131,"great but might give you the wrong color i ordered a blue olivia a50 but what i got was a black olivia a50 even though i paid the price for a blue one. everything else is okay though, there was a nice transparent case and a 64gb sd card included. i liked everything but the color",1.0
ORD089605,ID4283908160,2019-05-21,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 2)]",13485.0,,-37.8104908,144.9754623,10,12202.48,Autumn,False,1.0412,"great product so far, it's all that was advertised and more",1.0
ORD006137,ID4315295106,2019-06-21,,"[('Universe Note', 1), ('Thunder line', 2), ('iStream', 2)]",8110.0,48.99,-37.8159696,144.9915803,15,6942.49,Winter,False,0.7384,phone is not unlocked as they claim i bought this phone thinking it was unlocked but couldn't use it abroad when i travelled and still had to try and unlock it very dissapointed,0.0
ORD426943,ID2383211222,2019-06-16,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 1)]",6170.0,77.21,-37.8135048,144.96561509999995,15,5321.71,Winter,True,0.664,"good time to buy now that they drop the price, is the best value phone",1.0
ORD393209,ID2020813895,2019-11-29,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770.0,103.7,-37.81267929999999,144.9595761,25,9681.2,Spring,True,1.0969,love the universe s4 excellent phone love the extremely accurate voice text great camera. yea to olivia for allowing setting up files in photo gallery,1.0
ORD203338,ID0176703266,2019-06-24,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Universe Note', 1)]",12260.0,62.39,-37.811156,144.96408069999995,25,9257.39,Winter,True,0.9577,"one star phone showed up beat to crap, speaker didn't work.",0.0
ORD044882,ID0575552807,2019-01-25,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,87.11,-37.826274100000006,144.98576540000005,0,3407.11,Summer,True,1.6624,wrong phone it was the wrong phone it was supposed to be an at&t unlocked phone,0.0
ORD259421,ID4418536069,2019-08-09,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 1), ('iStream', 1)]",13730.0,57.06,-37.8022304,144.9634869,25,10354.56,Winter,False,1.8537,"google doesn't make good phones. worst phone ever. google needs to stick to software. the phone 'automagically' shuts down apps, changes settings (voume, bluetooth, wireless and auto rotate of the b screen). it doesn't work well with voice commands.",0.0
ORD000628,ID4716795814,2019-08-13,,"[('Toshika 750', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 1)]",24220.0,61.71,-37.8187456,144.9534724,15,20648.71,Winter,True,0.8798,one of the worst purchases or investments you could make for technology.,0.0
ORD496722,ID0589449820,2019-04-09,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",31900.0,79.78,-37.8094626,144.97236719999995,0,31979.78,Autumn,True,1.0463,"five stars good speed, like stanley",1.0
ORD138177,ID0356083796,2019-10-30,Bakers,"[('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",5695.0,58.28,-37.8110006,144.99172430000004,15,4899.03,Spring,False,0.3281,"love this phone, but didnt work out!! this phone would not stay charged. it was stuck on call forwarding and would even show me missed calls. it sometimes would recieve and send texts and sometimes didnt. it hung up on about every call. it was a mess.",0.0
ORD029515,ID0541122871,2019-03-31,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 1)]",9110.0,65.61,-37.80238320000001,145.0125023,0,9175.61,Autumn,True,1.7393,"returned after first week ended up returning this phone after a week. the touchscreen had problems, as well as the barcode scanner",
ORD172339,ID0579402276,2019-06-26,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('pearTV', 1)]",9765.0,75.38,-37.8184632,144.9746122,0,9840.38,Winter,True,0.4453,girlfriend luvs it i got it to do the trade in for the s10+ but the phone looks new and no flaws the seller did a wonderful job in selling this might just keep for girlfriend,1.0
ORD248726,ID6167285774,2019-03-04,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,,-37.8099654,144.96214719999998,25,3565.03,Autumn,False,1.1605,"bad experience wiyh dailysales seller and phone aweful experience. arrived blocked to my carrier tmobile, so obvivously unusuable.",0.0
ORD036692,ID0035285670,2019-02-13,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680.0,99.4,-37.8009706,144.949928,5,4545.4,Summer,True,1.3267,great phone really great phone. appears to pick up a much faster internet frequency in south africa. clear pictures. works fast. delivery was much sooner than expected.,1.0
ORD214000,ID0634777957,2019-04-10,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Universe Note', 1)]",10990.0,65.55,-37.8146922,144.9375458,15,9407.05,Autumn,False,0.8671,"five stars arrived in great condition, and was unlocked. great phone, can't wait to get some mods",1.0
ORD405944,ID0387152932,2019-08-19,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",8490.0,76.52,-37.8055668,144.9449396,5,8142.02,Winter,True,0.8129,great valye everything works like it was brand new,1.0
ORD408234,ID1560149457,2019-03-13,,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 1)]",11850.0,67.28,-37.8164425,144.9373646,15,10139.78,Autumn,True,0.951,"malisiiiimo el celular es malisimo... llevo 4meses con el y no ha recibido ningún golpe y el táctil se daño, no tiene arreglo y lo único q me dicen es q es un defecto q tiene este modelo de toshika xperia",0.0
ORD140272,ID0176736526,2019-01-21,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405.0,70.7,-37.8136434,144.96760559999996,10,3135.2,Summer,False,0.5771,very good phone when i order the olivia note 10 + they said if i pay with digico credit card there is extra 20% discount but on the charge i d'not see any discount please check thank you,1.0
ORD467960,ID0277363204,2019-09-10,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375.0,104.68,-37.8107321,145.0100246,25,1135.93,Spring,True,1.3035,"responds and easy to use love my new phone, easy to use and 5 g ready.",1.0
ORD257088,ID0579494469,2019-11-11,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",4980.0,60.14,-37.8158949,144.95088230000005,5,4791.14,Spring,False,0.491,one star this is not an unlocked smartphone.it only works with verizon.i paid $900 .i had to return it.,0.0
ORD485924,ID2318307718,2019-07-17,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 1)]",14315.0,76.91,-37.8108058,144.9767273,25,10813.16,Winter,True,1.0724,this product is very easy to set up and use. has lots of great features that make it fun and easy for kids to play games and read books.,1.0
ORD402917,ID0579490859,2019-03-04,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545.0,64.02,-37.8159075,144.95093880000005,25,4222.77,Autumn,False,0.4954,love the whole note line from olivia and the note ... love the whole note line from olivia and the note 5 is the best yet. keep on doing great.,1.0
ORD001093,ID0227324534,2019-10-07,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",12095.0,64.71,-37.8004558,144.9901827,10,10950.21,Spring,False,1.1511,bought it on thanksgiving night just opened pkg and the screen is crushed. haven't been able to take it back but was told when i called in that they might not have any in stock.,0.0
ORD265467,ID6167357863,2019-12-28,,"[('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",19965.0,91.09,-37.8126665,144.9734777,15,17061.34,Summer,True,,great phone. works like a champ awesome phone. been using for about 3 months. battery life in fantastic. phone arrived fast and looked brand new! not a scratch or ding on it. using on the straight talk network with no problems at all.,1.0
ORD353731,ID0387152981,2019-08-14,,"[('iStream', 1), ('Toshika 750', 1)]",4470.0,62.42,-37.80557570000001,144.94400280000005,5,4308.92,Winter,True,,too small very awkward to use,0.0
ORD134584,ID0664378487,2019-12-18,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770.0,87.47,-37.8203784,144.9666014,25,5914.97,Summer,True,0.3266,"great phone!!! fantastic deal! works great, this is my second one the first i dropped and it was ruined.",1.0
ORD369335,ID3222703102,2019-05-07,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100.0,50.22,-37.80291879999999,144.9510852,10,8240.22,Autumn,False,1.1418,two stars it had scratch all over and i thought it was unlocked,
ORD118551,ID0282854597,2019-01-28,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 1)]",16660.0,87.07,-37.8021938,145.01567690000005,5,15914.07,Summer,False,1.9969,pros y contras el telefono esta perfecto lo unico es que el telefono se calienta demasiado cuando nadie lo utiliza de lo contrario el telefono esta perfecto,1.0
ORD452844,ID1657117690,2019-02-27,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610.0,83.85,-37.8109198,145.0097639,5,2563.35,Summer,True,1.2821,missing parts missing parts,0.0
ORD439966,ID3146808092,2019-01-17,Bakers,"[('pearTV', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",23715.0,79.62,-37.8105642,144.9845168,5,22608.87,Summer,True,0.9445,not working constantly reboots and apps crash constantly has some kind of internal short,0.0
ORD302113,ID0641022263,2019-07-14,Thompson,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 1)]",21600.0,68.18,-37.806815500000006,144.9379825,5,20588.18,Winter,False,1.0314,"as expected as described... clean product. no scratches. super on time, delivered a day before ! s4 great upgrade from my s3.",1.0
ORD100960,ID6125904522,2019-11-10,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",3185.0,81.49,-37.8067765,144.9628773,5,3107.24,Spring,False,1.4406,five stars great job olivia,1.0
ORD279551,ID0726900800,2019-06-22,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350.0,79.1,-37.8242029,144.9589442,10,18394.1,Winter,True,1.1223,"happy of what i bought was a value of money, was same as i saw in youtube not malfunctions or any bad features and happy to deal with them.",1.0
ORD364742,ID1458418054,2019-06-27,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2)]",17800.0,,-37.8194585,145.0072939,5,16975.18,Winter,True,1.4949,this is not a new phone as u posted! ... this is not a new phone as u posted! the speakers don't work! i need to get some cash back. kmt,0.0
ORD200488,ID1986325609,2019-02-12,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",18195.0,90.06,-37.8054396,144.9988492,5,17375.31,Summer,True,0.5987,four stars small screen but fits in hand and is not slippery. the camera provides high picture clarity.,1.0
ORD356212,ID0589488568,2019-08-04,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",11095.0,77.59,-37.8202621,144.9576844,10,10063.09,Winter,True,1.0599,better product than i expected. i really appreciated getting this phone. my pictures were valuable to me. and this phone is what i was able to use as a senior. it was in excellent condition.,1.0
ORD466572,ID0441996193,2019-07-16,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Thunder line', 1)]",6060.0,,-37.8210294,145.0008476,15,5220.5,Winter,False,1.3238,very nice quality great picture quality. easy to use also.,1.0
ORD029935,ID1560149567,2019-07-01,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",27530.0,76.16,-37.8159139,144.9381486,5,26229.66,Winter,True,0.8634,awesome!!! phone came in package in perfect condition without the slightest scratch in it.,1.0
ORD498911,ID4162427927,2019-07-11,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910.0,73.13,-37.8196782,144.9712076,0,5983.13,Winter,True,0.1891,"good phone for the price good phone great deal for the price, but not perfect. if it had 16 gb of memory i would give it a better rating. the problem is alot of apps won't load on the memory card so they take up space on the phone.",1.0
ORD287386,ID6167441061,2019-05-09,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('iStream', 2), ('iAssist Line', 2)]",24830.0,63.58,-37.8132849,144.96287519999996,15,21169.08,Autumn,True,0.8331,two stars you just get what you pay for.,0.0
ORD428306,ID5427967045,2019-11-09,Thompson,"[('iStream', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13280.0,84.77,-37.799984,144.96105480000003,5,12700.77,Spring,False,1.873,works as expected. packaging was good. came with everything inbox as advertised.,1.0
ORD143976,ID0577456442,2019-08-16,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",13740.0,,-37.8231925,144.988235,10,12448.03,Winter,True,1.5926,i love it,1.0
ORD365384,ID1463620834,2019-04-17,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 2)]",18635.0,67.78,-37.8186836,144.9996685,10,16839.28,Autumn,False,1.0428,make sure you check your product being in good shape. my daughter loved her alcon no issues. everything working just fine,1.0
ORD145160,ID0628174623,2019-06-08,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",11035.0,46.96,-37.8130349,144.9483514,5,10530.21,Winter,False,0.1198,the mic did not work the mic did not work,0.0
ORD136880,ID0462141852,2019-03-24,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Thunder line', 2)]",11530.0,66.19,-37.8240961,144.9603545,15,9866.69,Autumn,False,1.0144,good phone i like this phone. it's worth the money.,1.0
ORD445117,ID4735909069,2019-01-09,,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 2)]",17660.0,73.76,-37.8041733,144.9501706,15,15084.76,Summer,False,,five stars superb,1.0
ORD337595,ID0153690926,2019-03-30,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,,-37.7997523,145.00938380000005,0,4833.24,Autumn,True,1.6881,"awesome product, very responsive!iassist just needs more content and variety when it comes to music. it uses the bing search engine instead of google. if only the two could combine. it would be a perfect product.",1.0
ORD021213,ID0597547728,2019-09-01,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",24660.0,75.66,-37.8156495,144.9639803,0,24735.66,Spring,False,0.5895,great product love the phone. exactly as described,
ORD152332,ID0443264064,2019-08-19,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090.0,64.45,-37.8208849,145.0024077,10,10045.45,Winter,True,1.3665,"no entregarán. no lo he recibido ese artículo, intente de todas las formas recibir, o el reembolso(después de un mes intentando recibir lo producto), y nada. ahora hice uno reporte policial.",0.0
ORD340818,ID0031477169,2019-07-14,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610.0,69.33,-37.7989598,144.9842738,0,2679.33,Winter,False,1.5615,"still playing with it, figuring out what i can & can't do. i love the tangerine color i got. one thing for sure, some apps i have on my phone like redbox & instagram they are not in the digico app store so i can't put them on the tablet. wish i could.",1.0
ORD475516,ID0560997614,2019-12-26,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680.0,75.76,-37.8100144,144.9360754,10,7887.76,Summer,False,1.0111,very satisfied great phone,1.0
ORD349925,ID6226313833,2019-05-10,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Thunder line', 1)]",13270.0,51.39,-37.82422879999999,144.98483269999997,25,10003.89,Autumn,False,1.4829,i hate digico app store. nothing good in there. the tablet is too slow for what i do... it is good for reading only....,0.0
ORD345065,ID0591233129,2019-10-27,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('iStream', 2)]",3610.0,67.21,-37.8247065,144.95319840000005,15,3135.71,Spring,False,1.4439,too bad. had to return because it didn't accept simcard as stated as a unlocked phone. all the instructions and everything were in spanish. no english version. which is fine except no one in my house can speak spanish. i still haven't gotten my refund and it has been over a week. wouldn't recommend. such waist the time.,0.0
ORD060146,ID0576840050,2019-08-04,Nickolson,"[('pearTV', 1), ('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 1)]",9870.0,66.79,-37.8185881,144.9814428,25,7469.29,Winter,False,1.0457,"and i am very pleased to see the changes make the phone more user-friendly this is my second lucentrola phone. this phone is definitely faster than my old droid razr maxx. lucentrola released a software update a day ago, and i am very pleased to see the changes make the phone more user-friendly.",1.0
ORD121754,ID4157118550,2019-02-01,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",31215.0,88.95,-37.8273122,145.013004,25,23500.2,Summer,False,2.4815,four stars great phone. just try to keep all the garbage off it. ain't happening. olivia proprietary.,1.0
ORD264377,ID0581747575,2019-09-15,Thompson,"[('pearTV', 1), ('iStream', 1)]",6460.0,112.34,-37.804481,144.921904,10,5926.34,Spring,True,2.3937,"excellent value and professional refurbishing very good, exactly like described and fully unlocked for all carriers.",1.0
ORD403177,ID1459890794,2019-03-18,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 1)]",12520.0,68.87,-37.8200096,145.01252069999995,15,10710.87,Autumn,False,1.8852,very helpful very helpful,1.0
ORD025708,ID6245731024,2019-05-29,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('Universe Note', 2), ('iStream', 1)]",28310.0,68.23,-37.8104434,144.9768337,25,21300.73,Autumn,False,1.1107,"xp is back very fast, nice looking and performance, like old xp's",1.0
ORD207299,ID0746912559,2019-10-26,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",24110.0,,-37.8247646,144.98281530000003,10,21780.0,Spring,False,1.3535,"seem to be a great phone. lots of great features very fast, very colorful, seem to be a great phone. lots of great features. wasn't happy however with the screen pixelating and going dead exactly one month to the day of receiving it.",1.0
ORD297632,ID1889761484,2019-11-30,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iStream', 2), ('Lucent 330S', 2)]",11830.0,68.75,-37.8246293,144.9888236,15,10124.25,Spring,False,1.7237,"bad quality they say it's unlock however it's not, i just return it.",0.0
ORD172425,ID1404221281,2019-10-03,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",27400.0,98.94,-37.80426720000001,144.9947565,5,26128.94,Spring,True,0.6391,five stars absolutely love my phone!!!!!,1.0
ORD270012,ID0030942994,2019-03-05,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2), ('iStream', 1)]",18355.0,51.95,-37.8092583,144.9523112,25,13818.2,Autumn,False,0.5975,not good w verizon (user trial experience) skip over this if you don't live under your provider's tower. dropped calls x9 and failure to pick up provider signal despite 24bands. tossed.,0.0
ORD183050,ID2588548697,2019-03-19,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('iStream', 1), ('Olivia x460', 1)]",8915.0,64.06,-37.8256006,144.97693230000004,0,8979.06,Autumn,False,1.0146,headphones don’t worked phone seems like okay but headphones are not work at all please if you could send me new one,1.0
ORD262269,ID6167230988,2019-06-16,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",23120.0,,-37.8190109,144.9543045,15,19702.93,Winter,False,0.95,i got this 1 to replace another 1 i had bought the week before this one is as bad as the first one this phone shuts down all the time and blacks out when i get a call n i can't answer it the battery don't last 4 hrs it's hard to swipe it to open the screen,0.0
ORD388693,ID0582560134,2019-08-23,,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2)]",26245.0,77.79,-37.8216043,144.9792165,10,23698.29,Winter,True,0.9136,it's great for my 7 year old. easy for her to use.,1.0
ORD046048,ID4264281398,2019-11-28,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('iStream', 2)]",4135.0,102.47,-37.8181822,144.9521435,10,3823.97,Spring,True,0.7584,this is a great product!  set up was easy.  sound is wonderful.,1.0
ORD197754,ID2312383359,2019-05-08,Bakers,"[('iStream', 2), ('Lucent 330S', 2)]",2760.0,80.72,-37.808786100000006,145.00874119999997,10,2564.72,Autumn,True,1.1957,working mans phone strong and lasting,1.0
ORD372254,ID0746912558,2019-12-28,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 1), ('Universe Note', 1)]",7050.0,78.89,-37.8248028,144.9828208,5,6776.39,Summer,False,1.3561,there are some scratches but other than that it’s pretty good. i love it! there are however a few scratches.,1.0
ORD054608,ID0634775866,2019-01-21,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",22490.0,92.98,-37.815178,144.9366701,5,21458.48,Summer,True,0.956,five stars very good as any other olivia product.,1.0
ORD377335,ID2312383367,2019-03-27,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('pearTV', 2), ('iAssist Line', 2)]",35270.0,80.31,-37.80759310000001,145.0081699,0,35350.31,Autumn,True,1.1689,google earth couth good i'm like it,1.0
ORD449950,ID0317729738,2019-01-10,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Thunder line', 2)]",17840.0,75.68,-37.8091283,144.9559019,5,17023.68,Summer,False,0.8713,"perfect phone absolutely perfect, just as described and battery life is great. love the edged screen.",1.0
ORD482437,ID2936354302,2019-04-24,Bakers,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,62.37,-37.80257260000001,144.9923104,25,6632.37,Autumn,True,0.8654,"defective battery i didn't get the opportunity to really test the phone because it kept dying right away. it was charged for over an hour, said it was 60% full, but immediately died. upon restart it was only 1%. charged it again to 40%, same thing. after restarting it said it was 80% full. returned the phone.",
